adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
False,/dhaX2NXwPyCVML8Iy7ul38wfmY3.jpg,,14000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,859.0,tt0094947,en,Dangerous Liaisons,"In 18th century France, Marquise de Merteuil asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned.",12.901,/5MEl1xrbM93zjpFgS3sHJ2SlIFm.jpg,"[{'id': 1176, 'logo_path': None, 'name': 'Lorimar Film Entertainment', 'origin_country': 'US'}, {'id': 18737, 'logo_path': None, 'name': 'NFH Films', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-12-21,34670720.0,119.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Lust. Seduction. Revenge. The game as you've never seen it played before.,Dangerous Liaisons,False,7.3,877.0,,,
False,/qtamfYGFfDLfGRcucx1zNwohRts.jpg,"{'id': 151263, 'name': 'WarGames Collection', 'poster_path': '/tPvDCajdnC6RpuKQqRI9G62IJ7f.jpg', 'backdrop_path': '/tBWSIMflBa1tUvSVVqLCuwviW1y.jpg'}",12000000.0,"[{'id': 28, 'name': 'Action'}]",,860.0,tt0086567,en,WarGames,"High School student David Lightman has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions. Together with his girlfriend and a wizardly computer genius, David must race against time to outwit his opponent and prevent a nuclear Armageddon.",15.896,/ndORBCvw8TJaQYvBgkYGg0IWrRM.jpg,"[{'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 8791, 'logo_path': None, 'name': 'Sherwood Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-06-03,79567667.0,114.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Is it a game, or is it real?",WarGames,False,7.1,1383.0,,,
False,/hVbgfpmedasebOF3H0kZkinXafa.jpg,,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,861.0,tt0100802,en,Total Recall,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company who manufacture memories. Something goes wrong during his memory implant turning Doug's life upside down and even to question what is reality and what isn't.",19.82,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,"[{'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}, {'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-06-01,261317921.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"They stole his mind, now he wants it back.",Total Recall,False,7.3,4582.0,,,
False,/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",30000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",http://toystory.disney.com/toy-story,862.0,tt0114709,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",179.987,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-30,373554033.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Toy Story,False,8.0,15264.0,,,
False,/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",90000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://toystory.disney.com/toy-story-2,863.0,tt0120363,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",154.566,/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-10-30,497366869.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The toys are back!,Toy Story 2,False,7.6,11485.0,,,
False,/uBFX1A4ylPpgPT2PA3kMaAXQroG.jpg,,14000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]",,864.0,tt0106611,en,Cool Runnings,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",15.663,/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-01,154856263.0,98.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,One dream. Four Jamaicans. Twenty below zero.,Cool Runnings,False,7.0,1582.0,,,
False,/ycbCUcuxAk0KlVaocMedsW8atoH.jpg,,27000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,865.0,tt0093894,en,The Running Man,"By 2017, the global economy has collapsed and U.S. society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",17.741,/GTAUOhO4BN0peJVvxGEQydJvUO.jpg,"[{'id': 23005, 'logo_path': None, 'name': 'Braveworld Productions', 'origin_country': ''}, {'id': 964, 'logo_path': None, 'name': 'Keith Barish Productions', 'origin_country': ''}, {'id': 965, 'logo_path': None, 'name': 'TAFT Entertainment Pictures', 'origin_country': ''}, {'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-02-17,38122105.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,2019. A game nobody survives. This year might be the exception.,The Running Man,False,6.5,1768.0,,,
False,/sBsnLIrB0UdB7gBdmw5iJ9L1ltK.jpg,,25000000.0,"[{'id': 18, 'name': 'Drama'}]",,866.0,tt0308644,en,Finding Neverland,"During a writing slump, playwright J.M. Barrie meets a widow and her three children—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan'.",12.947,/5JyDPH4qdr0I6pF7Bjh1Qrf1Jhh.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 1811, 'logo_path': '/3yDJuCucOl41d9z3712l5gER0Md.png', 'name': 'FilmColony', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-10-17,116766556.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Where will your imagination take you?,Finding Neverland,False,7.3,3086.0,,,
False,/fwreQBx5CD55c1DpH117cS8915P.jpg,,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,867.0,tt0108162,en,Sliver,A woman moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after they fell from the balcony.,19.783,/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg,"[{'id': 94856, 'logo_path': None, 'name': 'Robert Evans Company', 'origin_country': ''}, {'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-21,116300000.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You like to watch... don't you?,Sliver,False,5.4,503.0,,,
False,/gLxgqHpJcMvB6cMTA4hUBxoOMJ1.jpg,,3000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.tsotsimovie.com/,868.0,tt0468565,af,Tsotsi,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.",6.807,/fvPGF7NYuZJACYVRAAF3FXicVf0.jpg,"[{'id': 563, 'logo_path': None, 'name': 'Movieworld Productions', 'origin_country': ''}, {'id': 564, 'logo_path': None, 'name': 'Industrial Development Corporation of South Africa', 'origin_country': ''}, {'id': 565, 'logo_path': None, 'name': 'UK Film & TV Production Company', 'origin_country': ''}, {'id': 566, 'logo_path': None, 'name': 'National Film & Video Foundation of South Africa', 'origin_country': ''}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-12-23,9879971.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Afrikaans', 'iso_639_1': 'af', 'name': 'Afrikaans'}, {'english_name': 'Xhosa', 'iso_639_1': 'xh', 'name': ''}, {'english_name': 'Zulu', 'iso_639_1': 'zu', 'name': 'isiZulu'}]",Released,In this world... Redemption comes just once.,Tsotsi,False,6.9,248.0,,,
False,/rF0Y0fYVsNFEvGve8Nq0Ij9EDCM.jpg,,100000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",http://www.planetoftheapes.com/films/planet-of-the-apes,869.0,tt0133152,en,Planet of the Apes,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",31.001,/2IZcJHsTugOdyg0Y8ejj4CM2X3a.jpg,"[{'id': 8601, 'logo_path': None, 'name': 'Tim Burton Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 80, 'logo_path': None, 'name': 'The Zanuck Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-25,362211740.0,119.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You'll be sorry you were ever born human.,Planet of the Apes,False,5.7,3252.0,,,
False,/xbHQmiHIvT3xQzmpRYZ6p0lLp7v.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.office-kitano.co.jp/dolls/,870.0,tt0330229,ja,ドールズ,"Dolls takes puppeteering as its overriding motif, which relates thematically to the action provided by the live characters. Chief among those tales is the story of Matsumoto and Sawako, a young couple whose relationship is about to be broken apart by the former's parents, who have insisted their son take part in an arranged marriage to his boss' daughter.",7.417,/sl41FQ0Q4xPthewRijdF5WF63Hi.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-09-05,0.0,114.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Dolls,False,7.6,223.0,,,
False,/1i9A7wv3XXWK9cvzJjx056n0C5k.jpg,"{'id': 1709, 'name': 'Planet of the Apes (Original) Collection', 'poster_path': '/8aevArLEJHLk7MUe8pY0nrF9ViD.jpg', 'backdrop_path': '/2BQc7pXBU7zWGWMJDQBDuV5X8ra.jpg'}",5800000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",https://www.20thcenturystudios.com/movies/planet-of-the-apes-1968,871.0,tt0063442,en,Planet of the Apes,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",25.998,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,"[{'id': 12943, 'logo_path': None, 'name': 'APJAC Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-02-07,32589624.0,112.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Somewhere in the Universe, there must be something better than man!",Planet of the Apes,False,7.6,2625.0,,,
False,/kOJHfBhGCeBjLjAWw2SHLAztlmf.jpg,,2540800.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,872.0,tt0045152,en,Singin' in the Rain,"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.",11.057,/zjrpWniKbzu0zFR5sUI1Ptdfl9y.jpg,"[{'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1952-04-09,7200000.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What a Glorious Feeling!,Singin' in the Rain,False,8.2,2386.0,,,
False,/rhMpAPvoy1beXd8gA6CvYoCSztj.jpg,,15000000.0,"[{'id': 18, 'name': 'Drama'}]",,873.0,tt0088939,en,The Color Purple,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing 'Mister' Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can. She perseveres, holding on to her dream of one day being reunited with her sister in Africa.",14.289,/ziosRyziefrmEmAMIswpjQzvAur.jpg,"[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 4357, 'logo_path': None, 'name': 'The Guber-Peters Company', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-12-18,146292000.0,154.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's about life. It's about love. It's about us.,The Color Purple,False,7.8,1317.0,,,
False,/4WPdeIyF35N4Enppd7UCiEGo8s3.jpg,,3900000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,874.0,tt0060665,en,A Man for All Seasons,"A depiction of the conflict between King Henry VIII of England and his Lord Chancellor, Sir Thomas More, who refuses to swear the Oath of Supremacy declaring Henry Supreme Head of the Church in England.",13.472,/fKdIMxsxt2PQlHGqmnl8uSS2C54.jpg,"[{'id': 571, 'logo_path': None, 'name': 'Highland Films', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1966-12-13,28350000.0,120.0,"[{'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,...a motion picture for all times!,A Man for All Seasons,False,7.4,313.0,,,
False,/yW9OHnJKeHzo7OP1t8E1hvyInmt.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,875.0,tt0023458,en,Shanghai Express,A beautiful temptress re-kindles an old romance while trying to escape her past during a tension-packed train journey.,7.019,/l59j7Mdfry4Mbxvpo68qTG8Y4GY.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-02-03,0.0,82.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Many Men Had Loved Her -- but only one had been loved in return !,Shanghai Express,False,7.0,128.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
False,/bIv1kaxb7tsiZYPO27PHfVb5eSF.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,877.0,tt0023427,en,Scarface,A murderous thug shoots his way to the top of the mobs while trying to protect his sister from the criminal life.,25.834,/zH6q4rZEwGTDBEPdGiFUkRybiJX.jpg,"[{'id': 13866, 'logo_path': None, 'name': 'The Caddo Company', 'origin_country': ''}, {'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-04-09,600000.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The rise and fall of a power hungry mobster.,Scarface,False,7.5,423.0,,,
False,/kXbW6BKF2tL0aI7a9RsfJ5w4FhP.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,878.0,tt0036818,de,Die Feuerzangenbowle,Die Feuerzangenbowle from Director Helmut Weiss is based on the novel by the same name from Heinrich Spoerl and Hans Reimann that has turned into a cult German film. The film tells the story of a writer Johannes Pfeiffer who goes undercover as a student in a high school after his friends told him that he missed out on a great life experience since he was home schooled.,6.143,/yPklnEcziGaLCetKtLSwEJrecBe.jpg,"[{'id': 618, 'logo_path': None, 'name': 'Deutsche Filmvertriebs GmbH', 'origin_country': ''}, {'id': 619, 'logo_path': None, 'name': 'Terra-Filmkunst', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1944-01-28,0.0,97.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Punch Bowl,False,7.0,109.0,,,
False,/x5VGdEBBGuhA0YRlk6dFFxGcamG.jpg,,70000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,879.0,tt0102057,en,Hook,"The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",46.836,/a6rB1lGXoGms7gWxRfJneQmAjNV.jpg,"[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-04-10,300855000.0,142.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What if Peter Pan grew up?,Hook,False,6.8,4394.0,,,
